f, RPR, RBV, F_last, Recl_last
3188.78,0.69677,0.385334,0.0863932,957765
3189.19,0.696521,0.385071,0.0853385,971663
3188.58,0.696682,0.385232,0.0860048,962840
3188.22,0.69625,0.384487,0.0855753,969572
3187.81,0.695641,0.383376,0.0848073,981646
3187.36,0.694935,0.382182,0.0838861,996522
3186.58,0.694191,0.380978,0.0829075,1.01255e+06
3185.37,0.69076,0.374239,0.0816885,1.03915e+06
3184.6,0.680531,0.354356,0.0812057,1.07877e+06
3185.19,0.674915,0.343945,0.08154,1.09442e+06
3184.32,0.67845,0.350384,0.0813302,1.08459e+06
3183.91,0.679721,0.352342,0.0815892,1.08522e+06
3183.49,0.681178,0.354396,0.0821197,1.08701e+06
3183.24,0.679564,0.351392,0.0825855,1.09182e+06
3182.99,0.678205,0.348817,0.0830269,1.0977e+06
3182.84,0.677755,0.347643,0.0832611,1.10645e+06
3182.78,0.679106,0.349694,0.0829284,1.11659e+06
3182.74,0.680332,0.351595,0.0821977,1.12837e+06
3182.69,0.681611,0.353648,0.0810744,1.14527e+06
3182.64,0.682403,0.355051,0.0796506,1.16668e+06
3182.59,0.682317,0.355174,0.0779789,1.19229e+06
3182.55,0.682648,0.35592,0.0766073,1.21438e+06
3182.5,0.682189,0.355199,0.0758258,1.22738e+06
3182.47,0.680766,0.352766,0.0752825,1.23425e+06
3182.43,0.68001,0.351452,0.0754888,1.22924e+06
3182.37,0.678906,0.349457,0.0759852,1.21957e+06
3182.28,0.677237,0.346777,0.0766924,1.20394e+06
3182.14,0.677371,0.34738,0.0777948,1.18051e+06
3181.93,0.678163,0.349536,0.0793626,1.15056e+06
3181.61,0.679525,0.352684,0.080065,1.13192e+06
3181.09,0.68168,0.357044,0.0800936,1.12477e+06
3180.09,0.682232,0.358256,0.0793696,1.13084e+06
3178.23,0.680792,0.355806,0.0786267,1.14264e+06
3175.52,0.675149,0.346111,0.0770934,1.16965e+06
